"words","av_word_len","sentences","uniquewords","i","you","he","everything","student","go","understanding","number","often","being","of","would","ADJ","ADP","ADV","CCONJ","DET","NOUN","NUM","PART","PRON","PUNCT","SPACE","VERB","ADJ-ADP","ADJ-DET","ADJ-NOUN","ADJ-PART","ADJ-PUNCT","ADJ-VERB","ADP-ADP","ADP-ADV","ADP-DET","ADP-NOUN","ADP-PRON","ADV-ADJ","ADV-ADV","ADV-DET","ADV-NOUN","ADV-NUM","ADV-PRON","ADV-VERB","CCONJ-ADJ","CCONJ-ADV","CCONJ-DET","CCONJ-NOUN","CCONJ-PART","CCONJ-VERB","DET-ADJ","DET-ADV","DET-DET","DET-NOUN","DET-PUNCT","DET-VERB","NOUN-ADJ","NOUN-ADP","NOUN-ADV","NOUN-CCONJ","NOUN-DET","NOUN-NOUN","NOUN-PART","NOUN-PUNCT","NOUN-VERB","NUM-ADP","PART-VERB","PRON-DET","PRON-VERB","PUNCT-ADP","PUNCT-ADV","PUNCT-CCONJ","PUNCT-DET","PUNCT-NA","PUNCT-NOUN","PUNCT-SPACE","PUNCT-VERB","SPACE-ADJ","SPACE-ADP","SPACE-ADV","SPACE-CCONJ","SPACE-DET","SPACE-PART","VERB-ADJ","VERB-ADP","VERB-ADV","VERB-DET","VERB-NOUN","VERB-PUNCT","VERB-VERB","ADJ-ADJ","ADJ-PRON","ADP-ADJ","ADP-VERB","ADV-CCONJ","ADV-PART","ADV-PUNCT","CCONJ-PRON","DET-ADP","DET-CCONJ","DET-PRON","NOUN-PRON","NUM-NOUN","PRON-CCONJ","PRON-PUNCT","PUNCT-PRON","SPACE-PRON","VERB-CCONJ","VERB-NUM","VERB-PART","PROPN","ADJ-CCONJ","ADP-PROPN","ADV-ADP","PART-DET","PRON-ADJ","PRON-ADP","PRON-ADV","PRON-NOUN","PRON-PRON","PROPN-PUNCT","PUNCT-PART","SPACE-NOUN","VERB-PRON","ADJ-ADV","ADJ-NUM","CCONJ-ADP","NUM-VERB","PART-CCONJ","PART-NOUN","PART-PUNCT","PUNCT-ADJ","INTJ","ADP-PART","CCONJ-PROPN","INTJ-PRON","NUM-NUM","PART-ADP","PROPN-CCONJ","PROPN-DET","PROPN-NOUN","PROPN-PROPN","PROPN-VERB","PUNCT-INTJ","PUNCT-PROPN","VERB-PROPN","ADV-PROPN","DET-PROPN","INTJ-PUNCT","INTJ-VERB","NOUN-PROPN","PROPN-INTJ","PROPN-PART","PUNCT-PUNCT","SPACE-NA","SPACE-PUNCT","ADP-NUM","CCONJ-NUM","NUM-CCONJ","CCONJ-PUNCT","DET-NUM","NOUN-INTJ","PROPN-ADP","ADV-INTJ","PART-ADV","SPACE-VERB","VERB-INTJ","AUX","ADV-AUX","AUX-ADV","PRON-AUX","ADP-CCONJ","ADP-PUNCT","PRON-PART","AUX-VERB","INTJ-DET","SPACE-INTJ","PUNCT-AUX","PROPN-PRON","X","NOUN-X","PART-ADJ","X-ADV","NUM-PRON","INTJ-ADP","NUM-ADJ","NUM-DET","PUNCT-X","X-PUNCT","PRON-INTJ","NOUN-SPACE","PROPN-ADV","PUNCT-NUM","NOUN-AUX","VERB-X","X-PRON","SPACE-PROPN","X-VERB","ADJ-AUX","ADJ-PROPN","INTJ-ADV","NOUN-NUM","INTJ-NOUN","ADP-X","X-ADP","NUM-ADV","SPACE-NUM","PART-PART","SYM","DET-SYM","SYM-NOUN","NUM-PART","NUM-PUNCT","PROPN-ADJ","DET-PART","PART-PRON","CCONJ-X","X-ADJ","X-X","PART-PROPN","INTJ-PART","PRON-NA","DET-X","X-DET","NUM-SYM","SYM-NUM","NOUN-NA","PRON-NUM","ADJ-X","ADP-INTJ","PART-NUM","PRON-PROPN","INTJ-CCONJ","ADJ-SPACE","X-CCONJ","CCONJ-INTJ","X-SYM","DET-AUX","PRON-SYM","SYM-PRON","exam_id","test_score","confidencehedged","confidencehigh"
338,4.71597633136095,11,156,2,0,1,0,0,0,0,0,0,0,21,0,26,64,14,18,57,96,0,6,7,13,5,47,1,1,20,1,0,0,2,0,29,20,3,1,2,1,0,0,1,4,3,3,3,5,0,2,11,2,2,37,0,2,1,35,3,15,8,9,1,8,16,0,6,1,4,1,1,0,1,0,2,5,2,0,4,0,0,0,0,1,14,3,10,3,1,10,1,0,8,0,1,0,2,0,2,1,0,0,0,0,1,1,0,0,0,4,3,1,2,2,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56963,1,4,8
346,4.43352601156069,11,128,6,1,0,0,0,3,0,0,0,0,14,0,28,52,8,8,81,83,2,1,19,17,8,62,4,2,17,0,1,1,1,1,25,13,4,4,0,1,0,0,2,1,0,0,4,0,0,1,14,1,4,49,1,11,0,31,1,5,15,0,0,12,16,0,0,0,14,4,0,2,1,1,0,8,0,1,1,0,0,2,0,4,8,4,25,2,2,12,3,0,2,5,0,0,0,3,0,0,0,1,1,1,1,1,4,0,0,1,2,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574987,0,6,2
334,4.26946107784431,19,136,1,0,0,0,0,0,0,0,0,0,13,0,44,46,29,9,45,73,0,8,20,36,4,58,5,0,27,1,4,1,2,0,26,12,2,5,6,1,0,0,1,4,2,0,3,1,0,1,13,0,2,27,0,2,0,16,4,6,3,4,3,19,15,0,8,0,12,9,5,0,2,1,0,4,4,1,3,0,0,0,0,11,5,9,8,2,3,10,2,0,3,1,0,1,8,0,1,0,0,2,0,0,1,6,0,0,0,1,0,3,0,3,0,3,0,2,0,0,0,1,0,9,1,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578975,1,12,3
338,4.53254437869822,22,144,8,0,0,0,0,0,0,0,0,1,10,0,44,39,30,4,40,73,0,10,26,41,4,68,8,0,31,2,2,0,1,0,17,10,3,3,2,0,0,0,3,8,1,0,0,1,0,1,17,1,1,19,1,1,2,11,2,1,0,4,3,25,17,0,10,0,17,3,7,2,5,1,3,4,3,0,0,3,0,0,0,9,10,8,17,3,5,9,0,0,6,2,1,1,8,1,0,0,0,7,0,0,0,8,0,0,0,4,0,0,0,4,0,1,1,2,1,1,0,0,1,3,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583299,1,1,2
299,4.24080267558528,16,122,5,0,5,0,0,0,0,0,0,0,2,0,27,35,21,17,20,64,9,8,33,20,12,64,4,0,15,1,3,0,0,2,6,12,7,4,0,0,1,0,6,6,2,4,2,2,0,2,4,0,0,13,1,0,5,10,3,7,2,5,2,11,12,0,8,0,29,2,0,0,1,1,1,12,2,0,1,1,0,0,0,3,16,9,9,9,3,3,0,3,8,0,1,0,1,5,0,1,1,7,5,2,0,1,1,5,2,5,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595315,0,1,3
299,4.67892976588629,19,115,20,0,0,0,7,0,0,0,0,0,5,0,23,35,29,16,23,55,1,13,34,49,9,70,6,0,6,2,6,0,4,1,10,6,7,5,1,0,3,0,7,5,1,4,1,2,0,2,1,0,3,14,5,0,0,3,0,5,0,4,1,25,15,0,12,2,25,8,8,6,0,1,6,8,0,1,2,0,1,1,0,11,12,11,6,11,2,10,1,0,2,0,0,4,4,6,0,0,0,1,1,0,4,7,2,3,0,1,0,1,0,0,0,0,0,3,0,0,0,2,1,3,1,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598259,0,3,5
298,5.08053691275168,17,166,6,0,3,1,0,1,0,0,0,0,7,2,34,30,24,5,38,64,3,13,23,37,4,63,1,0,26,1,1,0,0,1,10,5,3,3,1,1,0,0,3,4,1,1,1,0,0,1,8,3,1,21,2,2,0,13,5,1,1,3,9,21,9,0,9,0,22,6,6,1,3,0,1,4,3,0,0,2,0,1,0,12,7,4,18,6,1,10,1,0,7,3,0,1,9,1,1,0,0,2,0,0,0,12,0,1,0,2,1,2,0,2,1,0,0,1,0,0,1,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598747,0,2,6
351,4.84900284900285,15,170,5,5,0,0,0,0,0,0,4,0,3,0,36,37,37,13,33,65,2,15,33,38,4,80,7,0,14,3,9,1,1,0,11,9,10,6,1,0,2,0,3,17,1,2,0,1,1,4,9,0,0,20,1,3,1,13,6,2,4,0,2,14,20,0,11,0,18,6,5,5,2,1,5,4,0,0,0,3,0,0,0,11,4,11,16,11,5,2,1,0,3,2,1,0,5,1,0,0,0,2,0,0,2,5,1,3,0,7,0,1,0,2,0,2,1,8,1,0,0,1,0,10,0,0,3,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645836,1,12,9
330,4.43636363636364,15,140,1,6,0,0,0,0,0,0,0,0,10,0,44,39,19,10,40,59,4,20,19,27,4,73,2,0,24,9,3,1,2,0,17,4,3,2,0,2,0,0,1,11,0,0,1,0,1,5,13,0,1,22,2,1,2,10,1,5,2,3,0,16,14,0,18,0,14,8,3,3,4,1,0,4,0,0,0,1,0,3,0,14,12,10,10,4,4,7,4,0,6,2,1,1,0,2,1,0,0,5,1,0,0,4,0,1,0,8,0,0,0,1,0,0,1,0,0,1,0,0,0,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695752,1,5,5
295,4.38983050847458,13,171,2,0,1,0,0,1,0,0,0,0,9,0,24,40,24,6,46,62,2,14,13,43,3,56,2,0,12,1,6,0,2,0,13,11,3,2,2,5,0,0,1,6,0,0,0,2,1,1,9,1,2,28,2,3,1,13,2,3,3,2,5,20,12,0,11,0,8,6,5,1,10,1,3,3,5,0,0,2,0,1,0,4,12,6,11,4,5,7,1,0,4,1,0,0,4,0,0,0,0,1,0,0,0,5,0,0,2,3,6,1,1,4,0,0,0,1,0,0,1,1,0,2,1,0,0,1,0,0,0,2,0,1,1,0,0,1,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,700123,1,1,3
299,4.14046822742475,28,142,2,1,1,0,0,0,0,0,0,1,11,0,23,35,19,11,36,65,6,10,17,33,5,76,3,0,9,1,6,0,0,0,11,11,2,2,1,0,0,1,1,7,0,1,1,3,1,4,3,0,0,25,0,6,2,12,1,4,2,0,1,21,18,2,10,0,15,2,0,4,9,1,5,5,2,1,0,0,1,1,0,9,14,13,12,9,2,10,1,0,5,3,0,3,3,1,1,0,1,4,2,0,0,5,0,0,1,3,1,2,0,1,0,0,0,1,0,0,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713074,0,6,4
319,4.75235109717868,16,179,1,0,0,0,0,0,0,0,0,1,11,0,22,42,28,13,50,71,3,6,19,26,2,65,3,0,13,1,0,1,0,0,23,12,4,4,6,5,0,0,2,4,1,3,2,3,0,3,7,2,3,32,2,3,1,19,1,7,5,2,2,13,17,1,6,0,11,4,7,2,4,1,3,2,0,0,0,0,0,0,0,6,12,6,8,3,4,18,1,1,1,2,1,0,5,0,0,0,1,4,1,1,2,2,0,0,1,3,0,1,0,1,0,0,2,3,0,0,0,0,2,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714031,1,3,1
311,4.52090032154341,17,157,5,1,0,0,0,0,0,4,0,0,10,1,38,39,31,15,39,61,2,7,14,29,10,60,2,0,23,3,2,1,2,1,20,10,1,13,2,0,0,0,2,6,5,4,1,2,0,2,10,3,0,18,0,7,0,16,5,5,2,0,1,18,12,0,7,1,10,0,3,0,3,1,4,10,0,0,1,1,2,3,0,5,12,10,9,3,2,14,1,0,4,0,0,0,3,1,1,0,0,1,1,0,0,5,2,1,0,3,4,6,0,5,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715278,1,3,1
291,4.94845360824742,18,145,4,0,1,0,0,0,0,0,0,0,8,0,26,36,14,7,45,66,5,10,25,39,6,53,5,0,12,1,4,1,1,2,16,6,4,0,1,1,1,1,3,1,0,1,3,0,0,2,10,0,2,30,1,1,1,14,4,5,2,2,3,24,7,1,10,0,24,5,0,1,2,1,8,6,0,0,2,3,0,0,1,6,6,3,19,5,3,3,1,0,4,1,0,0,4,1,0,0,0,2,1,0,1,11,0,0,0,5,4,1,2,2,0,0,0,0,0,0,1,0,0,3,0,0,0,2,0,0,0,4,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719090,0,5,8
333,4.32432432432432,9,160,8,13,0,0,0,0,0,0,0,0,7,1,22,33,26,15,31,59,6,9,45,16,2,84,3,1,12,1,0,0,1,1,7,10,7,3,2,0,0,1,3,11,0,3,1,0,0,5,4,0,0,19,0,7,2,10,3,3,8,6,1,12,8,1,7,0,28,0,3,1,2,0,1,2,2,0,1,1,0,0,0,8,8,8,12,5,0,13,0,0,2,2,2,0,0,5,0,0,1,4,3,3,0,4,0,2,1,7,2,3,0,4,0,2,4,2,2,2,0,0,0,19,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,731622,0,3,3
325,4.41538461538462,8,160,6,1,6,0,0,2,0,0,0,0,2,0,33,42,17,21,46,59,5,7,32,21,6,63,6,0,16,0,2,0,0,2,21,6,7,2,2,2,0,1,2,3,1,1,3,2,2,5,16,1,0,24,1,2,2,12,1,12,3,2,2,11,9,1,7,0,25,4,2,1,1,1,0,6,1,0,0,2,0,2,0,10,12,2,14,7,2,8,0,0,1,2,0,0,2,5,1,0,1,5,2,0,2,5,1,0,1,2,0,8,0,3,0,1,1,3,0,0,0,0,0,5,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752464,0,3,3
321,4.41744548286604,12,146,6,11,0,1,0,0,0,0,0,0,5,0,22,47,21,11,49,63,0,18,25,19,2,64,5,0,13,1,1,0,0,2,25,8,9,5,0,2,2,0,4,4,1,1,3,0,0,1,10,0,0,33,0,5,0,13,2,4,3,5,9,14,8,0,18,0,22,3,3,1,2,1,0,2,0,0,0,0,0,2,0,5,19,11,12,2,1,6,0,0,1,0,0,0,1,1,0,0,1,5,0,1,1,5,0,3,0,5,0,2,0,3,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75381,0,2,0
320,4.43125,18,106,3,0,7,0,1,0,0,0,0,0,2,0,14,28,20,26,53,65,0,10,39,42,3,65,4,0,7,1,2,0,0,0,13,6,5,4,0,0,1,0,4,2,0,0,7,4,0,1,5,0,2,35,1,10,0,9,3,11,2,1,3,23,10,0,9,0,21,7,8,5,8,1,1,3,1,0,1,2,0,0,0,3,5,6,21,9,3,10,0,0,2,1,1,0,8,13,0,0,0,3,0,9,3,7,0,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774433,0,0,7
345,4.47536231884058,23,183,0,0,1,0,0,0,0,0,0,0,5,0,27,45,33,8,34,84,6,6,26,30,6,68,2,0,19,1,0,0,0,3,13,8,5,4,0,1,2,1,5,13,1,1,1,2,0,2,5,2,1,18,3,3,0,18,8,5,4,10,1,14,17,0,3,0,20,5,4,1,2,1,3,6,0,1,0,0,0,0,0,7,17,12,11,13,1,2,1,1,8,3,0,0,4,1,0,0,0,6,4,0,1,4,0,0,0,2,5,0,1,3,0,0,0,1,2,0,1,0,0,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,4,0,0,2,0,1,0,1,0,0,0,0,3,0,1,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,783207,0,2,5
307,4.02931596091205,11,149,5,3,0,0,0,5,0,0,0,0,8,2,11,52,22,16,36,72,3,9,14,23,4,71,2,0,7,0,1,0,5,0,15,18,4,2,2,4,1,0,1,8,1,2,0,4,1,6,2,0,1,29,0,4,1,16,4,11,3,4,4,13,13,0,7,0,11,6,5,3,2,1,0,4,1,0,2,1,0,1,0,2,18,7,9,5,5,18,0,1,3,3,0,0,3,2,0,0,0,3,3,0,1,1,0,2,0,3,1,0,1,1,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786201,0,3,1
335,4.53432835820896,20,173,2,0,0,0,0,0,0,2,0,1,10,0,32,45,30,4,35,84,6,9,9,40,5,77,2,0,20,0,2,2,0,6,13,15,1,4,0,0,1,0,2,10,1,1,0,1,0,0,5,1,1,24,0,3,1,22,4,2,1,8,3,26,14,0,8,0,9,5,7,1,6,1,2,5,4,0,0,3,0,1,0,11,13,7,11,7,2,21,2,0,5,4,0,2,8,0,0,0,0,0,6,0,0,5,1,0,0,4,2,1,1,3,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786723,1,4,0
325,4.61230769230769,17,154,3,0,0,0,0,0,0,0,1,0,12,3,42,49,31,11,40,70,3,6,13,33,4,59,9,0,25,0,1,2,1,1,22,8,4,7,4,0,0,0,2,13,1,5,1,1,0,0,10,0,3,24,0,2,1,18,5,0,1,2,2,27,13,0,5,0,10,3,2,6,3,1,2,4,1,0,1,1,0,1,0,7,11,13,9,5,3,9,1,0,8,4,1,0,0,2,1,0,0,1,1,0,2,3,0,0,0,2,0,4,0,4,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787404,1,3,2
336,4.43154761904762,31,136,3,0,1,1,0,0,0,0,0,1,7,1,29,25,29,11,73,83,1,8,10,46,5,60,4,1,17,0,5,0,0,1,19,3,1,6,3,7,0,0,1,11,1,3,4,2,0,1,13,2,0,46,2,7,3,9,6,4,4,3,4,28,20,0,4,1,7,4,3,6,15,1,3,5,2,0,1,1,0,1,0,4,6,9,19,5,7,7,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,4,0,0,0,2,7,0,0,0,1,0,0,1,0,1,3,0,1,0,0,1,0,0,0,3,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802817,0,7,0
330,4.42121212121212,14,150,4,3,0,0,0,0,0,0,1,0,8,0,30,41,30,10,40,84,0,6,15,26,3,73,4,0,21,0,1,0,0,1,17,8,4,4,4,0,2,0,2,10,3,0,1,2,0,4,6,1,1,30,0,1,1,16,2,8,1,14,3,15,21,0,5,0,12,3,5,0,4,1,5,3,1,0,0,2,0,1,0,9,17,14,15,1,1,12,4,0,3,7,0,0,7,0,0,0,1,3,0,1,2,4,0,1,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808526,1,8,1
